Timestamp,Average_OAT,Humidity,UV_Index,Average_Rainfall
2021-09-24 07:00:00,29.188666666666663,79.02786666666667,0.0,0.0
2021-09-24 07:15:00,29.24116666666667,76.86776666666667,0.0,0.0
2021-09-24 07:30:00,29.302833333333336,75.90776666666666,0.0,0.0
2021-09-24 07:45:00,29.3895,74.27776666666666,0.0,0.0
2021-09-24 08:00:00,29.442833333333336,74.88776666666666,0.0,0.0
2021-09-24 08:15:00,29.80116666666667,72.7011,0.3,0.0
2021-09-24 08:30:00,30.1395,72.93443333333333,0.3,0.0
2021-09-24 08:45:00,29.9845,73.6211,0.3,0.0
2021-09-24 09:00:00,30.202,72.53443333333333,0.3,0.0
2021-09-24 09:15:00,30.727833333333333,71.8011,2.0,0.0
2021-09-24 09:30:00,30.692,73.46443333333333,2.0,0.0
2021-09-24 09:45:00,29.21118333333333,81.5979,2.0,0.0
2021-09-24 10:00:00,27.55208333333333,85.77126666666668,2.0,0.0
2021-09-24 10:15:00,28.973666666666663,80.51453333333335,3.0,0.0
2021-09-24 10:30:00,29.51783333333333,78.4712,3.0,0.0
2021-09-24 10:45:00,29.8095,77.42450000000001,3.0,2.5
2021-09-24 11:00:00,30.308666666666667,75.04443333333334,3.0,2.5
2021-09-24 11:15:00,30.971166666666665,73.0911,5.0,2.5
2021-09-24 11:30:00,31.138666666666666,73.31776666666667,5.0,2.5
2021-09-24 11:45:00,30.743666666666662,73.8011,5.0,0.0
2021-09-24 12:00:00,30.91116666666667,72.98776666666667,5.0,0.0
2021-09-24 12:15:00,30.680333333333333,73.8011,8.0,0.0
2021-09-24 12:30:00,31.00616666666667,72.11776666666667,8.0,0.0
2021-09-24 12:45:00,31.346166666666665,71.23443333333334,8.0,0.0
2021-09-24 13:00:00,30.84283333333333,72.30776666666667,8.0,0.0
2021-09-24 13:15:00,30.98866666666667,74.10113333333334,8.0,0.0
2021-09-24 13:30:00,31.056166666666662,71.80443333333334,8.0,0.0
2021-09-24 13:45:00,31.46283333333333,70.7611,8.0,0.0
2021-09-24 14:00:00,31.086166666666667,71.18776666666666,8.0,0.0
2021-09-24 14:15:00,30.8695,72.09776666666666,6.0,0.0
2021-09-24 14:30:00,30.857,73.42110000000001,6.0,0.0
2021-09-24 14:45:00,30.777833333333334,69.92773333333334,6.0,0.0
2021-09-24 15:00:00,30.88033333333333,68.78433333333334,6.0,0.0
2021-09-24 15:15:00,30.672833333333333,68.99770000000001,4.0,0.0
2021-09-24 15:30:00,30.957,67.12766666666667,4.0,0.0
2021-09-24 15:45:00,30.981166666666667,66.53766666666667,4.0,0.0
2021-09-24 16:00:00,30.8895,66.46766666666666,4.0,0.0
2021-09-24 16:15:00,30.938666666666663,66.86433333333333,3.0,0.0
2021-09-24 16:30:00,31.117,68.14103333333334,3.0,0.0
2021-09-24 16:45:00,30.937833333333334,70.14443333333332,3.0,0.0
2021-09-24 17:00:00,30.790333333333333,71.48106666666666,3.0,0.0
2021-09-24 17:15:00,30.57783333333333,71.86443333333334,1.0,0.0
2021-09-24 17:30:00,30.19616666666667,74.01443333333333,1.0,0.0
2021-09-24 17:45:00,29.860333333333333,76.15443333333333,1.0,0.0
2021-09-24 18:00:00,29.48866666666667,78.99119999999999,1.0,0.0
2021-09-24 18:15:00,29.391166666666667,79.68786666666666,0.2,0.0
2021-09-24 18:30:00,29.392,79.65453333333333,0.2,0.0
2021-09-24 18:45:00,29.48783333333333,79.26786666666668,0.2,0.0
2021-09-24 19:00:00,29.474500000000003,78.91786666666667,0.2,0.0
2021-09-24 19:15:00,29.382,78.05786666666667,0.2,0.0
2021-09-24 19:30:00,29.36283333333333,77.78786666666666,0.2,0.0
2021-09-24 19:45:00,29.476166666666668,76.89446666666667,0.2,0.0
2021-09-24 20:00:00,29.453666666666667,77.50786666666666,0.2,0.0
2021-09-24 20:15:00,29.41033333333333,77.77120000000001,0.2,0.0
2021-09-24 20:30:00,29.4395,77.22786666666667,0.2,0.0
2021-09-24 20:45:00,29.4845,77.2812,0.2,0.0
2021-09-24 21:00:00,29.546166666666668,76.8778,0.2,0.0
2021-09-24 21:15:00,29.531166666666667,76.90780000000001,0.2,0.0
2021-09-24 21:30:00,29.505333333333336,77.81453333333333,0.2,0.0
2021-09-24 21:45:00,29.4545,77.23780000000001,0.2,0.0
2021-09-24 22:00:00,29.49116666666667,76.25776666666667,0.2,0.0
2021-09-24 22:15:00,29.422,77.36113333333333,0.2,0.0
2021-09-24 22:30:00,29.019500000000004,79.39786666666667,0.2,0.0
2021-09-24 22:45:00,29.141166666666663,78.6612,0.2,0.0
2021-09-24 23:00:00,29.21033333333333,78.63786666666667,0.2,0.0
2021-09-24 23:15:00,29.243666666666662,78.07453333333333,0.2,0.0
2021-09-24 23:30:00,29.242833333333333,76.84446666666666,0.2,0.0
2021-09-24 23:45:00,23.947916666666668,62.22925,0.2,0.0
2021-09-25 00:00:00,29.27283333333333,75.3811,0.2,0.0
2021-09-25 00:15:00,29.213666666666665,76.5511,0.2,0.0
2021-09-25 00:30:00,29.1895,76.77443333333333,0.2,0.0
2021-09-25 00:45:00,29.188666666666663,76.54443333333334,0.2,0.0
2021-09-25 01:00:00,29.1445,76.2611,0.2,0.0
2021-09-25 01:15:00,29.121166666666667,76.51113333333333,0.2,0.0
2021-09-25 01:30:00,29.07783333333333,77.91453333333334,0.2,0.0
2021-09-25 01:45:00,29.08533333333333,78.0512,0.2,0.0
2021-09-25 02:00:00,29.0245,78.02120000000001,0.2,0.0
2021-09-25 02:15:00,29.038666666666668,77.23780000000001,0.2,0.0
2021-09-25 02:30:00,29.005333333333336,77.59786666666666,0.2,0.0
2021-09-25 02:45:00,28.937833333333334,77.83783333333334,0.2,0.0
2021-09-25 03:00:00,28.83533333333333,79.23786666666666,0.2,0.0
2021-09-25 03:15:00,27.9637,85.28126666666667,0.2,0.0
2021-09-25 03:30:00,27.842866666666666,84.54123333333332,0.2,0.0
2021-09-25 03:45:00,28.031166666666667,83.32119999999999,0.2,0.5
2021-09-25 04:00:00,28.082000000000004,82.44786666666666,0.2,0.5
2021-09-25 04:15:00,28.13033333333333,81.81453333333333,0.2,0.5
2021-09-25 04:30:00,28.088666666666665,81.4812,0.2,0.5
2021-09-25 04:45:00,28.1095,80.63119999999999,0.2,0.0
2021-09-25 05:00:00,28.09283333333333,80.32453333333333,0.2,0.0
2021-09-25 05:15:00,28.05783333333333,80.7612,0.2,0.0
2021-09-25 05:30:00,28.052000000000003,80.3412,0.2,0.0
2021-09-25 05:45:00,28.018666666666665,80.48786666666666,0.2,0.0
2021-09-25 06:00:00,27.9695,80.1912,0.2,0.0
2021-09-25 06:15:00,28.022,79.43453333333333,0.2,0.0
2021-09-25 06:30:00,28.017,79.7412,0.2,0.0
2021-09-25 06:45:00,28.026166666666665,79.24453333333334,0.2,0.0
2021-09-25 07:00:00,28.071166666666667,78.66120000000001,0.2,0.0
2021-09-25 07:15:00,28.058666666666667,78.54453333333333,0.2,0.0
2021-09-25 07:30:00,28.141166666666667,78.22786666666667,0.2,0.0
2021-09-25 07:45:00,28.18116666666667,77.73786666666668,0.2,0.0
2021-09-25 08:00:00,28.326166666666666,76.80783333333333,0.2,0.0
2021-09-25 08:15:00,28.622,76.23113333333333,0.2,0.0
2021-09-25 08:30:00,29.266166666666663,73.8411,0.2,0.0
2021-09-25 08:45:00,30.08033333333333,71.58776666666667,0.2,0.0
2021-09-25 09:00:00,30.27533333333333,69.2477,0.2,0.0
2021-09-25 09:15:00,31.00783333333333,68.97436666666667,2.0,0.0
2021-09-25 09:30:00,30.03533333333333,70.9311,2.0,0.0
2021-09-25 09:45:00,29.862,71.38776666666666,2.0,0.0
2021-09-25 10:00:00,29.99783333333333,69.31106666666666,2.0,0.0
2021-09-25 10:15:00,31.023666666666667,65.31099999999999,3.0,0.0
2021-09-25 10:30:00,31.598666666666663,63.24433333333334,3.0,0.0
2021-09-25 10:45:00,31.577,63.561,3.0,0.0
2021-09-25 11:00:00,31.246166666666667,63.88433333333334,3.0,0.0
2021-09-25 11:15:00,31.2495,63.964333333333336,6.0,0.0
2021-09-25 11:30:00,31.042,65.78433333333334,6.0,0.0
2021-09-25 11:45:00,31.4245,63.21766666666667,6.0,0.0
2021-09-25 12:00:00,31.952,62.06096666666667,6.0,0.0
2021-09-25 12:15:00,32.458666666666666,60.504266666666666,7.0,0.0
2021-09-25 12:30:00,32.122,60.08423333333334,7.0,0.0
2021-09-25 12:45:00,32.1995,60.4976,7.0,0.0
2021-09-25 13:00:00,31.311166666666665,62.42433333333333,7.0,0.0
2021-09-25 13:15:00,31.67866666666667,62.2543,9.0,0.0
2021-09-25 13:30:00,31.725333333333328,62.667633333333335,9.0,0.0
2021-09-25 13:45:00,31.7645,61.797666666666665,9.0,0.0
2021-09-25 14:00:00,31.9345,61.9743,9.0,0.0
2021-09-25 14:15:00,32.01533333333333,61.5476,8.0,0.0
2021-09-25 14:30:00,31.9795,60.56093333333333,8.0,0.0
2021-09-25 14:45:00,32.00866666666666,61.2976,8.0,0.0
2021-09-25 15:00:00,31.59783333333333,61.09093333333334,8.0,0.0
2021-09-25 15:15:00,31.452,60.43423333333334,6.0,0.0
2021-09-25 15:30:00,31.312,60.7576,6.0,0.0
2021-09-25 15:45:00,30.89783333333333,60.3709,6.0,0.0
2021-09-25 16:00:00,31.489500000000003,60.430933333333336,6.0,0.0
2021-09-25 16:15:00,30.871166666666667,64.661,3.0,0.0
2021-09-25 16:30:00,30.997,64.95433333333334,3.0,0.0
2021-09-25 16:45:00,30.74533333333333,65.25433333333334,3.0,0.0
2021-09-25 17:00:00,30.571166666666667,66.661,3.0,0.0
2021-09-25 17:15:00,30.39283333333333,67.60433333333333,1.0,0.0
2021-09-25 17:30:00,30.387833333333333,68.77436666666667,1.0,0.0
2021-09-25 17:45:00,30.126166666666663,69.95106666666668,1.0,0.0
2021-09-25 18:00:00,29.638666666666666,71.66776666666667,1.0,0.0
2021-09-25 18:15:00,29.486166666666666,72.70443333333333,0.2,0.0
2021-09-25 18:30:00,29.375333333333334,73.40776666666666,0.2,0.0
2021-09-25 18:45:00,29.232,74.4511,0.2,0.0
2021-09-25 19:00:00,29.25616666666667,74.7411,0.2,0.0
2021-09-25 19:15:00,29.14033333333333,74.61443333333334,0.2,0.0
2021-09-25 19:30:00,29.22283333333333,74.25776666666667,0.2,0.0
2021-09-25 19:45:00,29.127,74.40776666666666,0.2,0.0
2021-09-25 20:00:00,29.16783333333333,74.17776666666667,0.2,0.0
2021-09-25 20:15:00,29.168666666666667,74.81443333333333,0.2,0.0
2021-09-25 20:30:00,29.191166666666664,75.0111,0.2,0.0
2021-09-25 20:45:00,29.21783333333333,75.3911,0.2,0.0
2021-09-25 21:00:00,29.227833333333333,75.16776666666668,0.2,0.0
2021-09-25 21:15:00,29.23033333333333,75.67110000000001,0.2,0.0
2021-09-25 21:30:00,29.19533333333333,76.5111,0.2,0.0
2021-09-25 21:45:00,29.25783333333333,76.47109999999999,0.2,0.0
2021-09-25 22:00:00,29.25283333333333,76.93446666666667,0.2,0.0
2021-09-25 22:15:00,29.236166666666666,77.42786666666667,0.2,0.0
2021-09-25 22:30:00,29.238666666666663,77.67786666666667,0.2,0.0
2021-09-25 22:45:00,29.1945,78.00453333333333,0.2,0.0
2021-09-25 23:00:00,29.148666666666667,77.7512,0.2,0.0
2021-09-25 23:15:00,29.055333333333333,77.80453333333334,0.2,0.0
2021-09-25 23:30:00,29.072000000000003,77.71786666666667,0.2,0.0
2021-09-25 23:45:00,24.72151388888889,68.7388111111111,0.2,0.0
2021-09-26 00:00:00,29.028666666666663,77.56786666666666,0.2,0.0
2021-09-26 00:15:00,29.016166666666667,76.92113333333333,0.2,0.0
2021-09-26 00:30:00,28.9945,75.57776666666666,0.2,0.0
2021-09-26 00:45:00,28.992833333333333,74.65443333333333,0.2,0.0
2021-09-26 01:00:00,28.986166666666666,72.47443333333332,0.2,0.0
2021-09-26 01:15:00,28.977833333333336,70.8911,0.2,0.0
2021-09-26 01:30:00,28.99866666666667,70.4611,0.2,0.0
2021-09-26 01:45:00,29.018666666666665,71.0611,0.2,0.0
2021-09-26 02:00:00,28.942833333333336,71.89776666666667,0.2,0.0
2021-09-26 02:15:00,28.948666666666668,70.9411,0.2,0.0
2021-09-26 02:30:00,28.907833333333333,70.59443333333333,0.2,0.0
2021-09-26 02:45:00,28.90116666666667,71.54443333333333,0.2,0.0
2021-09-26 03:00:00,28.78533333333333,74.09776666666666,0.2,0.0
2021-09-26 03:15:00,28.630333333333336,74.57443333333333,0.2,0.0
2021-09-26 03:30:00,28.577,74.26776666666666,0.2,0.0
2021-09-26 03:45:00,28.502,74.34443333333333,0.2,0.0
2021-09-26 04:00:00,28.441166666666664,75.30776666666667,0.2,0.0
2021-09-26 04:15:00,28.421166666666664,75.54776666666667,0.2,0.0
2021-09-26 04:30:00,28.26783333333333,76.70443333333333,0.2,0.0
2021-09-26 04:45:00,28.290333333333336,76.4511,0.2,0.0
2021-09-26 05:00:00,28.18533333333333,76.22443333333332,0.2,0.0
2021-09-26 05:15:00,28.0895,75.98776666666667,0.2,0.0
2021-09-26 05:30:00,28.036166666666663,75.84443333333333,0.2,0.0
2021-09-26 05:45:00,27.92618333333333,75.29443333333334,0.2,0.0
2021-09-26 06:00:00,27.81118333333333,76.04776666666667,0.2,0.0
2021-09-26 06:15:00,27.753733333333333,76.0011,0.2,0.0
2021-09-26 06:30:00,27.8337,75.43776666666668,0.2,0.0
2021-09-26 06:45:00,27.817,76.07776666666666,0.2,0.0
2021-09-26 07:00:00,27.901183333333336,75.66443333333333,0.2,0.0
2021-09-26 07:15:00,28.062833333333334,74.61443333333334,0.2,0.0
2021-09-26 07:30:00,28.376166666666663,73.07776666666666,0.2,0.0
2021-09-26 07:45:00,28.57283333333333,72.10443333333333,0.2,0.0
2021-09-26 08:00:00,29.2295,69.76773333333334,0.2,0.0
2021-09-26 08:15:00,28.9795,70.89776666666667,0.4,0.0
2021-09-26 08:30:00,28.945333333333338,70.77443333333333,0.4,0.0
2021-09-26 08:45:00,28.895333333333337,71.72109999999999,0.4,0.0
2021-09-26 09:00:00,28.8245,72.54443333333334,0.4,0.0
2021-09-26 09:15:00,28.778666666666663,72.7011,1.0,0.0
2021-09-26 09:30:00,28.7445,72.82776666666666,1.0,0.0
2021-09-26 09:45:00,28.782,72.51776666666667,1.0,0.0
2021-09-26 10:00:00,28.474499999999995,73.31776666666667,1.0,0.0
2021-09-26 10:15:00,28.606166666666667,72.7811,1.0,0.0
2021-09-26 10:30:00,28.6945,72.7711,1.0,0.0
2021-09-26 10:45:00,29.095333333333333,71.1811,1.0,0.0
2021-09-26 11:00:00,28.9695,71.17443333333334,1.0,0.0
2021-09-26 11:15:00,29.072,69.48443333333334,2.0,0.0
2021-09-26 11:30:00,29.207833333333337,69.92776666666667,2.0,0.0
2021-09-26 11:45:00,30.445333333333338,65.06099999999999,2.0,0.0
2021-09-26 12:00:00,30.262833333333333,65.51100000000001,2.0,0.0
2021-09-26 12:15:00,30.753666666666664,61.1676,5.0,0.0
2021-09-26 12:30:00,30.763666666666666,60.69756666666667,5.0,0.0
2021-09-26 12:45:00,30.671166666666668,60.504266666666666,5.0,0.0
2021-09-26 13:00:00,30.968666666666667,59.15756666666667,5.0,0.0
2021-09-26 13:15:00,31.0545,61.0609,6.0,0.0
2021-09-26 13:30:00,31.180333333333333,58.76423333333333,6.0,0.0
2021-09-26 13:45:00,30.907833333333333,60.08090000000001,6.0,0.0
2021-09-26 14:00:00,31.33033333333333,56.92756666666667,6.0,0.0
2021-09-26 14:15:00,30.982,56.344233333333335,6.0,0.0
2021-09-26 14:30:00,30.677000000000003,59.7009,6.0,0.0
2021-09-26 14:45:00,31.747,56.414233333333335,6.0,0.0
2021-09-26 15:00:00,32.13783333333333,54.23086666666666,6.0,0.0
2021-09-26 15:15:00,32.31033333333333,52.110833333333325,5.0,0.0
2021-09-26 15:30:00,31.7795,56.49423333333333,5.0,0.0
2021-09-26 15:45:00,31.397,57.73756666666667,5.0,0.0
2021-09-26 16:00:00,30.97866666666667,59.45093333333333,5.0,0.0
2021-09-26 16:15:00,31.298666666666666,58.60423333333333,3.0,0.0
2021-09-26 16:30:00,31.09283333333333,60.024233333333335,3.0,0.0
2021-09-26 16:45:00,31.17533333333333,59.44426666666666,3.0,0.0
2021-09-26 17:00:00,30.865333333333336,60.470933333333335,3.0,0.0
2021-09-26 17:15:00,30.16616666666667,64.01433333333334,1.0,0.0
2021-09-26 17:30:00,29.83783333333333,64.55766666666666,1.0,0.0
2021-09-26 17:45:00,29.60033333333333,65.441,1.0,0.0
2021-09-26 18:00:00,29.51033333333333,64.22766666666668,1.0,0.0
2021-09-26 18:15:00,29.3595,61.57763333333333,0.2,0.0
2021-09-26 18:30:00,29.19533333333333,60.0409,0.2,0.0
2021-09-26 18:45:00,29.093666666666667,57.54756666666666,0.2,0.0
2021-09-26 19:00:00,29.0145,58.95756666666667,0.2,0.0
2021-09-26 19:15:00,28.962,60.60423333333333,0.2,0.0
2021-09-26 19:30:00,28.94033333333333,60.37756666666667,0.2,0.0
2021-09-26 19:45:00,28.903666666666663,61.891,0.2,0.0
2021-09-26 20:00:00,28.7895,63.87433333333333,0.2,0.0
2021-09-26 20:15:00,28.6995,65.81433333333332,0.2,0.0
2021-09-26 20:30:00,28.686166666666665,66.61433333333333,0.2,0.0
2021-09-26 20:45:00,28.688666666666663,67.331,0.2,0.0
2021-09-26 21:00:00,28.5795,68.54766666666666,0.2,0.0
2021-09-26 21:15:00,28.503666666666664,69.55773333333333,0.2,0.0
2021-09-26 21:30:00,28.492833333333333,70.3011,0.2,0.0
2021-09-26 21:45:00,28.523666666666667,71.3711,0.2,0.0
2021-09-26 22:00:00,28.538666666666668,71.83109999999999,0.2,0.0
2021-09-26 22:15:00,28.492833333333333,72.62443333333333,0.2,0.0
2021-09-26 22:30:00,28.44283333333333,73.39110000000001,0.2,0.0
2021-09-26 22:45:00,28.431166666666662,73.9911,0.2,0.0
2021-09-26 23:00:00,28.4395,74.4311,0.2,0.0
2021-09-26 23:15:00,28.463666666666665,74.5111,0.2,0.0
2021-09-26 23:30:00,28.47283333333333,74.28776666666666,0.2,0.0
2021-09-26 23:45:00,24.19956944444445,65.29764444444444,0.2,0.0
2021-09-27 00:00:00,28.380333333333336,73.79776666666667,0.2,0.0
2021-09-27 00:15:00,28.380333333333336,73.88776666666666,0.2,0.0
2021-09-27 00:30:00,28.4095,73.8111,0.2,0.0
2021-09-27 00:45:00,28.41116666666667,73.60776666666668,0.2,0.0
2021-09-27 01:00:00,28.384500000000003,73.8011,0.2,0.0
2021-09-27 01:15:00,28.377,74.55776666666667,0.2,0.0
2021-09-27 01:30:00,28.349500000000003,74.03443333333333,0.2,0.0
2021-09-27 01:45:00,28.356166666666667,74.2311,0.2,0.0
2021-09-27 02:00:00,28.3045,74.47776666666667,0.2,0.0
2021-09-27 02:15:00,28.242,75.35776666666666,0.2,0.0
2021-09-27 02:30:00,28.250333333333334,75.57776666666666,0.2,0.0
2021-09-27 02:45:00,28.281166666666667,75.78776666666667,0.2,0.0
2021-09-27 03:00:00,28.2795,75.82776666666666,0.2,0.0
2021-09-27 03:15:00,28.312833333333334,76.69446666666667,0.2,0.0
2021-09-27 03:30:00,28.2795,76.0111,0.2,0.0
2021-09-27 03:45:00,28.322000000000003,75.60776666666668,0.2,0.0
2021-09-27 04:00:00,28.360333333333333,76.2111,0.2,0.0
2021-09-27 04:15:00,28.29283333333333,76.0011,0.2,0.0
2021-09-27 04:30:00,28.266166666666667,75.99776666666666,0.2,0.0
2021-09-27 04:45:00,28.216166666666663,76.34443333333333,0.2,0.0
2021-09-27 05:00:00,28.301166666666663,76.57443333333333,0.2,0.0
2021-09-27 05:15:00,28.290333333333333,76.48776666666667,0.2,0.0
2021-09-27 05:30:00,28.28783333333333,76.13443333333333,0.2,0.0
2021-09-27 05:45:00,28.349500000000003,76.1511,0.2,0.0
2021-09-27 06:00:00,28.3195,76.02443333333333,0.2,0.0
2021-09-27 06:15:00,28.2895,75.63776666666666,0.2,0.0
2021-09-27 06:30:00,28.3595,76.26780000000001,0.2,0.0
2021-09-27 06:45:00,28.457833333333337,74.90443333333333,0.2,0.0
2021-09-27 07:00:00,28.481166666666667,75.42776666666667,0.2,0.0
2021-09-27 07:15:00,28.46033333333333,76.80443333333334,0.2,0.0
2021-09-27 07:30:00,28.70283333333333,76.79113333333333,0.2,0.0
2021-09-27 07:45:00,29.437833333333334,73.85776666666666,0.2,0.0
2021-09-27 08:00:00,29.362,74.0111,0.2,0.0
2021-09-27 08:15:00,29.487,74.0711,0.4,0.0
2021-09-27 08:30:00,29.94283333333333,71.32443333333333,0.4,0.0
2021-09-27 08:45:00,29.717,72.00110000000001,0.4,0.0
2021-09-27 09:00:00,29.163666666666668,72.72776666666665,0.4,0.0
2021-09-27 09:15:00,30.15533333333333,68.8977,1.0,0.0
2021-09-27 09:30:00,30.7195,69.68436666666666,1.0,0.0
2021-09-27 09:45:00,30.667,66.98100000000001,1.0,0.0
2021-09-27 10:00:00,30.338666666666665,66.84433333333334,1.0,0.0
2021-09-27 10:15:00,30.6995,64.891,3.0,0.0
2021-09-27 10:30:00,31.1045,62.971,3.0,0.0
2021-09-27 10:45:00,30.872,65.33766666666666,3.0,0.0
2021-09-27 11:00:00,30.783666666666665,65.28433333333334,3.0,0.0
2021-09-27 11:15:00,30.63116666666667,65.54433333333333,5.0,0.0
2021-09-27 11:30:00,31.1595,63.69433333333333,5.0,0.0
2021-09-27 11:45:00,32.146166666666666,61.464333333333336,5.0,0.0
2021-09-27 12:00:00,31.412000000000003,63.711000000000006,5.0,0.0
2021-09-27 12:15:00,32.03366666666667,61.7443,5.0,0.0
2021-09-27 12:30:00,31.888666666666666,62.127633333333335,5.0,0.0
2021-09-27 12:45:00,31.617,69.34103333333333,5.0,0.0
2021-09-27 13:00:00,31.323666666666668,74.9111,5.0,0.0
2021-09-27 13:15:00,32.49616666666667,71.0844,8.0,0.0
2021-09-27 13:30:00,32.877833333333335,71.99443333333333,8.0,0.0
2021-09-27 13:45:00,32.21533333333333,72.37443333333333,8.0,0.0
2021-09-27 14:00:00,32.215333333333334,72.30443333333334,8.0,0.0
2021-09-27 14:15:00,32.58783333333333,68.98106666666666,5.0,0.0
2021-09-27 14:30:00,32.347833333333334,70.8311,5.0,0.0
2021-09-27 14:45:00,32.3845,69.61773333333333,5.0,0.0
2021-09-27 15:00:00,32.14533333333333,73.65443333333333,5.0,0.0
2021-09-27 15:15:00,31.846166666666665,72.3111,5.0,0.0
2021-09-27 15:30:00,32.20033333333333,68.46436666666666,5.0,0.0
2021-09-27 15:45:00,31.9795,70.87443333333334,5.0,0.0
2021-09-27 16:00:00,31.923666666666666,67.95100000000001,5.0,0.0
2021-09-27 16:15:00,31.536166666666663,70.67106666666666,3.0,0.0
2021-09-27 16:30:00,31.593666666666667,71.10443333333335,3.0,0.0
2021-09-27 16:45:00,31.336166666666667,70.09440000000001,3.0,0.0
2021-09-27 17:00:00,30.8895,69.02103333333334,3.0,0.0
2021-09-27 17:15:00,30.447000000000003,72.33109999999999,1.0,0.0
2021-09-27 17:30:00,29.95866666666667,74.9778,1.0,0.0
2021-09-27 17:45:00,29.638666666666666,71.98443333333334,1.0,0.0
2021-09-27 18:00:00,29.3345,73.28443333333333,1.0,0.0
2021-09-27 18:15:00,29.1745,73.62443333333333,0.2,0.0
2021-09-27 18:30:00,29.23033333333333,73.88443333333333,0.2,0.0
2021-09-27 18:45:00,29.316166666666664,75.07780000000001,0.2,0.0
2021-09-27 19:00:00,29.31033333333333,73.27109999999999,0.2,0.0
2021-09-27 19:15:00,29.26783333333333,74.11776666666667,0.2,0.0
2021-09-27 19:30:00,29.1695,75.4578,0.2,0.0
2021-09-27 19:45:00,29.142,79.14786666666667,0.2,0.0
2021-09-27 20:00:00,29.0695,78.32453333333333,0.2,0.0
2021-09-27 20:15:00,29.082833333333337,77.67116666666666,0.2,0.0
2021-09-27 20:30:00,29.09866666666667,76.08443333333334,0.2,0.0
2021-09-27 20:45:00,28.902,76.93113333333334,0.2,0.0
2021-09-27 21:00:00,28.83283333333333,77.5112,0.2,0.0
2021-09-27 21:15:00,28.812,77.67450000000001,0.2,0.0
2021-09-27 21:30:00,28.762833333333333,78.28786666666667,0.2,0.0
2021-09-27 21:45:00,28.647,78.07119999999999,0.2,0.0
2021-09-27 22:00:00,28.6195,77.2145,0.2,0.0
2021-09-27 22:15:00,28.601166666666668,76.3411,0.2,0.0
2021-09-27 22:30:00,28.5695,75.3711,0.2,0.0
2021-09-27 22:45:00,28.64283333333333,74.8811,0.2,0.0
2021-09-27 23:00:00,28.538666666666668,74.81776666666667,0.2,0.0
2021-09-27 23:15:00,28.462,74.92443333333334,0.2,0.0
2021-09-27 23:30:00,28.4445,74.53776666666667,0.2,0.0
2021-09-27 23:45:00,24.207069444444443,66.33319999999999,0.2,0.0
2021-09-28 00:00:00,28.471166666666665,75.0111,0.2,0.0
2021-09-28 00:15:00,28.452,74.90776666666666,0.2,0.0
2021-09-28 00:30:00,28.433666666666667,75.46776666666666,0.2,0.0
2021-09-28 00:45:00,28.42616666666667,75.85109999999999,0.2,0.0
2021-09-28 01:00:00,28.453666666666667,75.67776666666667,0.2,0.0
2021-09-28 01:15:00,28.471166666666665,75.83443333333334,0.2,0.0
2021-09-28 01:30:00,28.52116666666667,75.71443333333333,0.2,0.0
2021-09-28 01:45:00,28.591166666666663,75.47109999999999,0.2,0.0
2021-09-28 02:00:00,28.558666666666667,75.9211,0.2,0.0
2021-09-28 02:15:00,28.53783333333333,75.2611,0.2,0.0
2021-09-28 02:30:00,28.614500000000003,74.1511,0.2,0.0
